,prompt_score,response_score
0,0.19781695306301117,0.023418493568897247
1,0.2908814549446106,0.007220827043056488
2,0.09042234718799591,0.0069832936860620975
3,0.38233476877212524,0.015481309965252876
4,0.21119575202465057,0.0734395831823349
5,0.2622075378894806,0.00017343957733828574
6,0.1236802488565445,0.00013430265244096518
7,0.23776191473007202,0.07166580855846405
8,0.18903890252113342,0.00014318624744191766
9,0.2681460976600647,0.0019255391089245677
10,0.047658782452344894,0.00041754572885110974
11,0.2975676357746124,0.0015772831393405795
12,0.16216187179088593,0.02032797411084175
13,0.3086296021938324,0.017714105546474457
14,0.8340769410133362,0.0003360242408234626
15,0.5853666663169861,0.00032311963150277734
16,0.08126804232597351,0.0005010364693589509
17,0.05932930111885071,0.0002531594946049154
18,0.2243480533361435,0.00037418687134049833
19,0.2866012454032898,0.05471808835864067
20,0.21008910238742828,0.017192216590046883
21,0.2983091473579407,0.00034841199521906674
22,0.24439555406570435,0.011399837210774422
23,0.44920095801353455,0.01836416870355606
24,0.3025999069213867,0.0007099862559698522
25,0.342014342546463,0.00022009180975146592
26,0.5083462595939636,0.000539416098035872
27,0.0685017853975296,0.04414140805602074
28,0.5103345513343811,0.00013687493628822267
29,0.3736923336982727,0.12160448729991913
30,0.40032270550727844,0.0757346898317337
31,0.18640628457069397,0.00016673763457220048
32,0.22393646836280823,0.007417498622089624
33,0.17248854041099548,0.0001645986340008676
34,0.782841682434082,0.00017153406224679202
35,0.46480366587638855,0.003277949756011367
36,0.9520254135131836,0.09388300031423569
37,0.21400876343250275,0.0004460229247342795
38,0.2566912770271301,0.00013693106302525848
39,0.09505928307771683,0.0035987403243780136
40,0.4677782654762268,0.00013517476327251643
41,0.35443398356437683,0.00022284957231022418
42,0.49985796213150024,0.00014326763630378991
43,0.30332332849502563,0.013909596018493176
44,0.19706188142299652,0.013324368745088577
45,0.07195010781288147,0.009090184234082699
46,0.13904167711734772,0.0003242577367927879
47,0.3941934108734131,0.026052888482809067
48,0.19748932123184204,0.0007685261080041528
49,0.220540851354599,0.0001629424368729815
50,0.10778889805078506,0.00027918510022573173
51,0.3714739978313446,0.013015734031796455
52,0.3972461521625519,0.0015740663511678576
53,0.31779760122299194,0.8519641757011414
54,0.26589685678482056,0.080507792532444
55,0.46243688464164734,0.004650741349905729
56,0.4298642873764038,0.0006085025379434228
57,0.45196062326431274,0.0004314954858273268
58,0.10869985818862915,0.05319950357079506
59,0.7029058933258057,0.013543934561312199
60,0.16026008129119873,0.8195606470108032
61,0.01474146731197834,0.00014705279318150133
62,0.25180938839912415,0.0027957798447459936
63,0.24890856444835663,0.00014887367433402687
64,0.1145407035946846,0.00035208373446948826
65,0.29747113585472107,0.002574553247541189
66,0.32258492708206177,0.008191371336579323
67,0.6080657243728638,0.015896636992692947
68,0.3296229839324951,0.0001909168786369264
69,0.26160919666290283,0.0001771216921042651
70,0.6177406311035156,0.11488470435142517
71,0.5219517350196838,0.0019113306188955903
72,0.3344248831272125,0.01487722061574459
73,0.4746153950691223,0.0009281194070354104
74,0.6967565417289734,0.0013265293091535568
75,0.14264103770256042,0.00014476168144028634
76,0.19730763137340546,0.00027195512666366994
77,0.07578723877668381,0.10562209039926529
78,0.4909656345844269,0.9590552449226379
79,0.42254185676574707,0.013144147582352161
