,prompt_score,response_score
0,0.19781695306301117,0.9992415904998779
1,0.2908814549446106,0.0033276265021413565
2,0.09042234718799591,0.00451215635985136
3,0.38233476877212524,0.013852464966475964
4,0.21119575202465057,0.008419455029070377
5,0.2622075378894806,0.0006806097808293998
6,0.1236802488565445,0.0002441357064526528
7,0.23776191473007202,0.0019025109941139817
8,0.18903890252113342,0.04625796899199486
9,0.2681460976600647,0.0030337939970195293
10,0.047658782452344894,0.00020213212701492012
11,0.2975676357746124,0.01448987890034914
12,0.16216187179088593,0.00026885245461016893
13,0.3086296021938324,0.00014622310118284076
14,0.8340769410133362,0.001229965826496482
15,0.5853666663169861,0.0001645697484491393
16,0.08126804232597351,0.0007898478652350605
17,0.05932930111885071,0.001297638867981732
18,0.2243480533361435,0.9701636433601379
19,0.2866012454032898,0.0018164924113079906
20,0.21008910238742828,0.03299781307578087
21,0.2983091473579407,0.9985164999961853
22,0.24439555406570435,0.015357623808085918
23,0.44920095801353455,0.1903863400220871
24,0.3025999069213867,0.0019218603847548366
25,0.342014342546463,0.00013984047109261155
26,0.5083462595939636,0.0005154301761649549
27,0.0685017853975296,0.06769952923059464
28,0.5103345513343811,0.0007794013363309205
29,0.3736923336982727,0.011876543052494526
30,0.40032270550727844,0.13848420977592468
31,0.18640628457069397,0.00013623779523186386
32,0.22393646836280823,0.00017150970234069973
33,0.17248854041099548,0.00024375774955842644
34,0.782841682434082,0.0007075370522215962
35,0.46480366587638855,0.00022636528592556715
36,0.9520254135131836,0.8933275938034058
37,0.21400876343250275,0.00042328107520006597
38,0.2566912770271301,0.0007556733908131719
39,0.09505928307771683,0.0003600046911742538
40,0.4677782654762268,0.00013300641148816794
41,0.35443398356437683,0.0006744937854819
42,0.49985796213150024,0.0012185986852273345
43,0.30332332849502563,0.00013506562390830368
44,0.19706188142299652,0.0001873649307526648
45,0.07195010781288147,0.00019499803602229804
46,0.13904167711734772,0.00021298071078490466
47,0.3941934108734131,0.00041615654481574893
48,0.19748932123184204,0.0006816632812842727
49,0.220540851354599,0.04335200786590576
50,0.10778889805078506,0.019211819395422935
51,0.3714739978313446,0.00202766596339643
52,0.3972461521625519,0.037556495517492294
53,0.31779760122299194,0.0003038067079614848
54,0.26589685678482056,0.007859792560338974
55,0.46243688464164734,0.024992231279611588
56,0.4298642873764038,0.00013854783901479095
57,0.45196062326431274,0.0002817209460772574
58,0.10869985818862915,0.00043864641338586807
59,0.7029058933258057,0.07556667178869247
60,0.16026008129119873,0.0030275152530521154
61,0.01474146731197834,0.00017177106929011643
62,0.25180938839912415,0.33526015281677246
63,0.24890856444835663,0.03833584487438202
64,0.1145407035946846,0.00015506499039474875
65,0.29747113585472107,0.00021929311333224177
66,0.32258492708206177,0.0004860343469772488
67,0.6080657243728638,0.002134989481419325
68,0.3296229839324951,0.9994732737541199
69,0.26160919666290283,0.020736753940582275
70,0.6177406311035156,0.00022740710119251162
71,0.5219517350196838,0.00019155618792865425
72,0.3344248831272125,0.00020205446344334632
73,0.4746153950691223,0.1779024749994278
74,0.6967565417289734,0.9912386536598206
75,0.14264103770256042,0.00019200309179723263
76,0.19730763137340546,0.0004752479726448655
77,0.07578723877668381,0.008515648543834686
78,0.4909656345844269,0.0001570792228449136
79,0.42254185676574707,0.00016231114568654448
80,0.23785965144634247,0.0014941199915483594
81,0.19110286235809326,0.007329189218580723
82,0.203933984041214,0.09675256907939911
83,0.3445740044116974,0.012866041623055935
84,0.06802953034639359,0.0002644674095790833
85,0.8044900894165039,0.022449223324656487
86,0.07576055079698563,0.00021141755860298872
87,0.06924551725387573,0.0032454123720526695
88,0.22193795442581177,0.01616097241640091
89,0.38721537590026855,0.00021307657880242914
90,0.5869848132133484,0.0029246073681861162
91,0.2869218587875366,0.0017322326311841607
92,0.18234167993068695,0.14974118769168854
93,0.6148970127105713,0.014787803404033184
94,0.3027575612068176,0.006794665940105915
95,0.9441947937011719,0.0001418076572008431
96,0.07080475986003876,0.0002892038319259882
97,0.11419214308261871,0.00026053196052089334
98,0.312653124332428,0.005336184520274401
99,0.23469892144203186,0.0002496332162991166
100,0.5670081377029419,0.0001462670334149152
101,0.12438210844993591,0.0003328056482132524
102,0.9150562286376953,0.0002470184408593923
103,0.0630946010351181,0.002452473621815443
104,0.2258935123682022,0.0003195070894435048
105,0.3253347873687744,0.0008329920819960535
106,0.2958533465862274,0.0011571096256375313
107,0.3531765043735504,0.015988675877451897
108,0.0983491912484169,0.04211970791220665
109,0.15416142344474792,0.0009704838157631457
110,0.28159400820732117,0.0026516339275985956
111,0.6238610148429871,0.00029399440973065794
112,0.1987360566854477,0.0003105770447291434
113,0.899527907371521,0.03324545547366142
114,0.8122102618217468,0.10982038825750351
115,0.4079110026359558,0.004525171592831612
116,0.4062834084033966,0.0001514093455625698
117,0.4756185710430145,0.00017683311307337135
118,0.8780588507652283,0.0003436496772337705
119,0.5037903785705566,0.0009044742910191417
120,0.9972037076950073,0.00013582324027083814
121,0.4223161041736603,0.0009335466893389821
122,0.6337866187095642,0.00020857002527918667
123,0.08984605222940445,0.004600422456860542
124,0.704732358455658,0.0001510430738562718
125,0.41656655073165894,0.0001651850761845708
126,0.41225454211235046,0.013120850548148155
127,0.8677559494972229,0.011219199746847153
128,0.9166653156280518,0.019054366275668144
129,0.15173357725143433,0.009279407560825348
130,0.7232974171638489,0.00033592863474041224
131,0.9822497367858887,0.002609127201139927
132,0.8803585171699524,0.829937219619751
133,0.4017065763473511,0.00047899759374558926
134,0.9201492667198181,0.0004895737511105835
135,0.6418859958648682,0.005455963779240847
136,0.5424525737762451,0.08162342756986618
137,0.9455771446228027,0.9993960857391357
138,0.15117484331130981,0.00013886328088119626
